23,23,24,26,27,28,29,29,31,32,32,31,29,29,27,28,31,33,33,30,31,32,32,35,35,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,34,34,33,31,29,29,29,29,29,26,23,21,17,15,13,11,13,13,13,12,11,7,2,5,10,12,11,14,12,9,6,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,5,7,7,8,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,6,7,7,7,6,7,10,12,14,22,27,29,30,31,32,32,32,29,24,19,13,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,8,8,7,8,9,8,9,9,9,9,9,8,9,8,5,5,7,9,9,7,5,7,7,9,8,7,7,6,6,7,7,7,9,11,11,12,13,13,13,13,12,9,5,2,4,4,4,4,4,4,7,10,9,7,7,5,3,1,1,0,0,0,0,0,4,3,5,3,4,5,8,17,23,26,28,28,30,31,32,32,32,32,33,33,33,33,33,33,33,33,34,34,34,34,33,34,33,31,27,23,16,11,8,7,6,6,6,6,4,4,4,5,11,16,14,16,20,25,27,28,29,30,30,30,29,29,29,28,29,29,27,25,23,22,23
23,23,23,23,26,27,28,28,30,32,31,28,25,25,23,24,25,27,22,20,25,29,31,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,34,33,34,32,31,30,29,28,27,23,18,13,11,12,10,7,10,9,12,12,12,11,3,0,0,0,5,10,8,7,10,11,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,1,8,9,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,6,7,7,7,6,6,8,10,14,21,27,29,29,29,31,32,34,28,26,23,16,6,4,0,0,0,0,1,0,0,0,1,1,3,3,7,6,7,6,4,6,7,8,7,8,7,6,7,7,7,8,7,5,5,5,8,11,10,9,7,7,7,7,7,7,7,7,7,7,7,9,10,11,11,11,12,12,12,12,10,7,5,4,4,4,4,4,4,5,4,7,7,7,7,5,2,3,1,1,0,0,0,3,0,0,0,1,3,3,8,15,20,25,27,29,29,29,30,31,31,32,32,31,31,32,31,31,32,32,31,30,29,29,30,29,27,19,10,5,4,4,3,3,4,4,3,3,4,3,6,7,8,7,7,9,16,22,26,27,28,28,28,27,27,27,27,27,27,27,26,24,23,23
23,23,23,23,25,26,27,28,29,26,22,18,18,16,13,14,12,17,23,29,32,28,25,30,27,33,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,33,32,31,31,29,26,24,21,16,12,11,10,10,10,7,1,1,0,3,10,11,12,7,1,0,0,0,6,4,0,1,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,7,7,7,7,7,7,4,4,6,8,11,20,28,30,30,28,29,29,30,29,26,26,22,9,4,1,0,0,0,1,0,0,1,0,0,3,4,7,4,4,4,5,7,7,7,7,6,5,5,7,7,6,7,7,7,8,9,9,9,9,9,9,8,7,6,7,7,7,8,7,9,9,9,10,10,11,11,12,11,12,11,9,8,6,4,4,4,4,4,4,4,4,6,6,4,4,4,4,4,4,3,4,3,3,0,0,0,0,0,4,6,6,7,7,16,24,26,27,26,27,29,30,30,30,30,30,30,30,30,30,29,27,23,18,14,13,14,8,5,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,4,2,3,7,14,19,20,20,19,19,22,22,23,24,24,25,26,26,25,23,23
23,21,20,21,25,26,27,27,26,19,11,11,13,12,10,12,15,23,26,26,25,22,22,25,22,30,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,33,32,30,29,25,19,14,8,7,10,10,9,7,3,5,3,3,2,6,10,11,9,11,11,9,7,0,0,10,1,0,3,11,10,8,6,6,5,4,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,7,7,7,7,6,2,2,6,10,13,26,30,31,32,31,28,28,29,26,26,28,30,15,6,5,5,4,0,0,0,0,1,1,0,0,2,6,7,7,7,8,7,7,7,6,4,4,5,7,7,7,7,8,9,9,9,9,7,7,9,9,9,8,7,7,7,7,9,9,9,9,9,10,10,11,11,11,11,11,11,9,9,7,5,4,4,4,4,4,4,5,4,4,3,2,2,1,1,2,2,3,4,0,0,2,3,3,4,2,1,4,4,8,13,12,10,20,20,21,27,27,28,28,28,28,28,28,29,27,27,20,10,5,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,4,2,1,2,5,9,11,9,6,9,12,16,19,20,22,23,23,23,22,22,22
23,21,18,20,24,26,26,27,26,21,12,12,12,8,10,17,24,22,24,23,23,21,21,21,25,31,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,34,32,31,29,26,19,13,10,5,6,6,6,6,2,3,5,0,0,0,10,12,11,5,6,10,8,6,8,8,7,5,0,0,0,7,8,3,9,6,0,3,0,0,0,0,0,0,0,5,11,11,12,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,7,7,7,5,1,1,7,11,14,26,30,32,32,32,31,32,32,29,28,26,30,21,11,7,7,1,0,0,0,1,3,1,0,0,1,4,6,6,7,7,5,5,6,5,3,4,6,7,7,7,7,9,9,9,9,9,9,8,9,9,9,8,8,7,7,7,9,9,9,7,8,9,9,11,12,10,9,9,9,9,9,7,6,4,4,3,3,3,4,7,5,3,2,2,1,1,1,2,3,4,4,4,4,3,3,0,3,4,2,6,7,8,6,3,3,5,16,14,16,21,22,23,26,26,25,25,26,22,11,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,1,1,2,5,6,3,3,2,7,13,16,19,21,21,21,20,19,22
23,23,22,22,24,25,26,27,27,22,15,17,16,13,12,13,21,26,26,22,17,18,20,24,31,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,33,32,31,27,21,14,11,9,7,6,2,0,0,0,6,6,7,9,10,12,12,10,7,1,6,10,9,7,7,7,7,3,1,6,8,5,1,4,6,0,0,0,0,0,0,0,0,8,12,12,12,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,4,1,3,9,11,19,24,28,31,32,32,32,32,31,29,29,26,30,26,20,11,7,3,0,0,0,3,4,2,1,1,1,2,5,5,6,7,7,6,7,5,4,5,7,7,7,7,7,8,9,8,8,7,8,9,10,9,9,8,6,6,6,7,7,8,6,4,5,5,6,7,11,12,9,8,7,7,7,7,4,3,3,2,2,2,3,5,5,2,1,1,1,2,2,2,2,2,3,3,2,0,0,0,0,1,1,4,6,4,2,2,2,2,3,6,6,4,5,8,13,17,18,16,12,7,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,6,7,5,1,3,8,12,15,18,19,19,19,18,20
20,22,23,26,28,28,27,28,28,26,24,24,20,19,18,19,24,28,27,22,18,16,22,31,36,36,36,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,32,31,29,24,16,12,9,8,4,1,0,0,0,0,5,0,8,11,9,3,8,9,7,7,6,11,7,5,5,7,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,10,12,13,7,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,8,7,7,7,7,7,5,1,8,13,20,25,28,31,32,32,32,32,32,31,30,29,26,31,27,27,19,14,6,3,0,1,6,5,3,4,3,2,1,4,4,6,7,8,7,7,6,6,6,7,7,7,7,7,7,9,7,7,7,8,9,10,9,6,5,4,5,5,7,7,6,4,4,4,3,0,0,4,10,10,7,6,5,5,6,3,3,2,2,2,2,1,2,3,2,1,2,2,2,2,1,1,1,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,1,2,6,3,1,1,4,3,2,2,2,1,1,2,2,2,2,2,2,2,1,1,0,1,1,2,2,2,2,2,2,3,4,4,4,4,5,7,7,4,4,7,9,11,12,14,16,19,20,19
18,18,23,26,28,28,28,28,27,27,22,17,17,14,23,24,24,28,27,25,18,21,32,36,35,36,36,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,33,31,28,24,20,12,10,7,3,0,0,0,5,0,6,0,3,4,8,6,0,0,8,7,6,0,5,0,1,0,0,7,4,0,0,0,0,0,1,0,2,6,0,8,6,9,0,0,1,4,9,11,11,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,7,7,7,7,6,7,7,9,15,23,28,30,32,35,34,31,31,32,32,32,31,29,29,28,27,28,26,21,14,8,5,5,7,7,6,6,4,3,1,4,4,6,7,9,8,7,8,7,7,7,7,7,7,7,8,9,7,7,7,8,9,9,8,5,4,4,4,4,6,7,3,3,3,0,0,0,0,4,7,6,5,4,4,4,4,3,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,1,2,3,3,2,3,3,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,5,7,6,6,7,7,8,8,9,12,18,19,19
14,19,22,25,26,25,25,24,23,15,9,7,12,13,25,26,24,27,24,18,19,31,37,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,31,29,25,19,11,10,10,9,7,5,1,5,4,5,0,0,0,0,2,7,0,0,3,0,5,3,0,1,0,0,0,3,2,1,7,3,0,0,1,1,3,12,12,11,10,9,11,0,7,8,10,11,11,11,12,14,11,5,6,9,8,12,12,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,7,7,5,6,11,18,26,29,32,33,34,34,34,33,28,31,32,32,30,29,28,27,27,27,27,23,16,10,9,9,7,5,4,4,4,4,3,5,7,7,8,10,9,9,9,7,7,7,7,8,9,8,9,9,8,8,8,8,8,7,6,5,4,4,4,4,1,0,0,0,0,0,1,3,7,9,7,6,4,4,3,3,2,2,2,2,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,4,3,3,3,3,3,3,2,2,2,2,2,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,5,6,6,7,6,7,7,8,9,12,9,10
10,15,17,18,18,17,15,13,14,11,5,7,12,18,26,26,27,25,17,16,23,33,37,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,33,32,28,21,12,8,10,11,11,12,12,11,10,6,5,1,0,0,0,0,0,0,0,0,0,5,3,6,4,1,0,0,4,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,9,13,11,11,12,14,14,14,15,14,12,11,10,7,6,14,17,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,6,7,13,24,30,32,33,33,34,34,34,34,35,31,28,32,32,30,31,28,31,28,28,27,24,17,11,9,7,5,3,2,3,3,4,4,5,8,9,10,10,9,8,7,7,7,7,7,9,9,9,9,9,9,9,8,7,7,7,6,6,6,5,4,0,0,0,0,0,3,5,6,8,8,6,5,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,5,5,5,7,8,7,7,6,6
9,9,9,9,10,9,9,8,8,9,6,8,12,15,21,25,27,27,22,24,28,34,36,35,35,35,35,36,35,35,35,35,35,35,35,35,34,34,34,34,34,33,31,27,18,10,8,11,11,11,12,12,12,11,11,10,5,4,6,5,2,0,0,0,0,2,6,1,8,8,2,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,12,11,11,14,16,17,18,19,20,21,21,16,9,6,10,17,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,7,5,5,16,26,30,33,33,34,34,34,34,34,34,34,34,32,30,33,34,32,29,31,30,28,28,25,21,15,8,6,4,2,1,3,3,4,5,7,9,9,10,10,9,7,7,7,6,6,7,7,8,9,9,9,9,9,8,7,7,6,6,7,6,3,0,0,0,0,1,6,7,7,7,7,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,5,7,5,4,7,7
